"","11","21","22","23","31","32","33","41","44","45","48","49","51","52","53","54","55","56","61","62","71","72","81","91","Total"
"1",0.461596058161442,0,0,0,0.53662866528187,0,0.00140089850731849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374378049369596,1
"2",0.423766148083512,0,0,0,0.530923446910848,0.00477791729627344,0.0215697959009939,0.00334134973503309,0,0,0,0,0,0,0,0,0,0.000223466065081831,0,0,0,0.0152169749079533,0.00018090110030434,0,1
"3",0.457729229739392,0,0,0.0621015958984345,0.344677549405912,0,0.0373796230089303,0.00117144117691804,0.000258629870228659,0,0.000715035523573352,0,0,0,0,0,0,0,0,0,0.000928024828467542,0.0909312196680409,0.00260151222406475,0.00150613865603749,1
"4",0.75633581385599,0,0,0,0.224441882402264,0,0.00119484330782937,0.00173985955350592,2.09621632952521e-05,0,6.28864898857562e-05,0,0,0,0,0,0,0,0,0,0.000241064877895399,0.0157425846347343,0.000220102714600147,0,1
"5",0.0987731584446215,0,0,0,0.699325547475458,0.00156199894487488,0.0190905235282556,0.000310330916200308,0.000274125642643606,0,0,0,0,0,0,0,0,0,0,0,0,0.180664315047946,0,0,1
"6",0.164300530953242,0,0,0,0.739128779949379,0,0.0160332654575903,0.000561402173292481,0.001817420594896,0,0,0,0,0,0,0,0,0,0,0,0,0.0781586008716007,0,0,1
"7",0.0700078479957337,0,0,0,0.362717129822617,5.12332065699601e-05,0.0134091274286286,0.00207960243031702,0.00552154239897161,0.000232878211681637,0.0134836484563668,0,0.00243823487630674,0,0,0.000530962322634132,0,0.0456697460928858,0.00694209949022959,0.015560922104567,0.0680097529395052,0.384672887619961,0.00241727583725539,0.00625510876576877,1
"8",0.00370470768952742,0,0,0,0.29208457576579,0,0,0,0,0,0.00193141772838168,0,0,0,0,0,0,0.0740489744284811,0,0,0.160488388903949,0.458626999186771,0.00911493629709948,0,1
"10",0,0.210817025881504,0,0.488276670574443,0.00417079989178465,0.271011813508883,0.00189376859951303,0,0,0,0.00780052304085129,0,0,0,0,0,0,0,0,0,0.000180358914239336,0,0,0.0158490395887817,1
"13",0.00290166577109081,0.00687802256851155,0,0.656528747984954,0.00204191295002687,0.148199892530897,0.161740999462654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217087587318646,0,0,1
"14",0,0.430330905347022,0,0,0,0,0.569669094652978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"15",0,0.600863903036555,0.211462832828315,0.00738185803623235,0,0.0186319386242022,0.161659467474695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16",0.0213811596480038,0.251370140255329,0.00384274005159032,0.0192969440175311,0.00236204167806933,0.537020060705512,0.00189171443644495,0.0143096022717222,0.0071808148107297,0.00112170966033424,0.0668280901904513,0.00373660425812641,0.00184905200966044,0.00457944732386921,0.0116603696231035,0.00202282335778272,0.000613922726899076,0.0133637450534997,0.00609656484220625,0.00588845544325741,0.000653463512699356,0.00220908126984193,0.00763345275344343,0.0130880000998925,1
"19",0.00741558545770488,0.402962360369783,0.0293330677004214,0.0196402334249213,0.0121112005777516,0.265489027423831,0.0241061867565391,0.0126341653730897,0.0063890249335226,0.00105423061917372,0.0988348122999106,0.00560596124526495,0.00132816455958893,0.00422799051469144,0.0217763647582602,0.00249030854922925,0.000304371044905797,0.0017957891649442,0.00932758902161311,0.00778636473059012,0.0009961234196917,0.00206142207686199,0.0461149803127274,0.0162146756649816,1
"20",0.135032986478429,0.23580042699698,0.0187628628031775,0.0170606451116539,0.0199553768921544,0.429708988094093,0.086457271450828,0.0107133927025831,0,0,0.0045777153738147,0,6.73193437325691e-05,0,0,0.000605874093593122,0,0.00448154488276817,0,0.017002942817026,0,0,0.00240426227616318,0.0173683906830028,1
"21",0.0024291403412475,0.000735749237974004,0,0.00604365445478646,0.00294299695189601,0.240379786749507,0.0998633608558048,0,0.000151821271327969,5.83927966646035e-06,0,2.33571186658414e-05,0,0,0.000887570509301973,0.000321160381655319,0,3.50356779987621e-05,0,0.254323986593014,0.000134303432328588,0.000140142711995048,0.002651032968573,0.388931061464258,1
"22",0.652383942804695,0.00219796145113763,0,9.66136901598957e-05,0.0017631998454181,0.337447466305976,0.00263272305685716,0,0,0,0,0,0,0,0,0,0,0,0,0.00154581904255833,0.000338147915559635,4.83068450799478e-05,0,0.00154581904255833,1
"23",0.00412248003775729,0.0420435172075014,0,0.113040714306354,0.0102676722435731,0.445295267816723,0.221621829880275,0.00511457219637646,0.000520125986072182,9.63196270504041e-06,0.00859171073289604,0,0.00999797728783194,0,0,0.00723360399148535,0,0.0354745186426638,0.000366014582791535,0.0157675229481511,0.000144479440575606,0.000433438321726818,0.0772098130436039,0.00274510937093652,1
"24",0.000169890456049693,0.00148654149043481,0,0.14321411506539,0.0524005875378272,0.507841506362044,0.0879572442352275,0.0129683048117932,0.00723450192011609,0.000499053214645973,0.0101084821349567,0.000757428283221548,0,0,0,0.000212363070062116,0,0.0141292229281328,0.000120339073035199,8.49452280248465e-05,2.47756915072469e-05,0.0019572796290725,0.158437007804343,0.00039641106411595,1
"25",0.35614310615605,0.000103550040557099,0,0.00704140275788275,0.556339851233108,0.0788188392040454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155325060835649,1
"26",0.00684408024411128,0,0.00149408972583454,0.421045977738063,0.455944465834191,0.0838529126129905,0.0224917968727553,0.0056660479602802,0.00155155471528971,0,0.000390761928295186,0.000258592452548285,8.61974841827616e-05,0,0,0,0,0,0,0,0,6.89579873462093e-05,0,0.000304564444112425,1
"27",0.017406474122892,0.000302384182981198,0,0.0103585966272533,0.0986160108548168,0.776840472959876,0.0222833882535375,0.0154138398914518,0.000356658267106028,3.10137623570459e-05,0,0.00103120759837178,0.0355727854235317,0,4.65206435355689e-05,0.00922659430122117,0,0.00488466757123474,0,0.00152742779608451,0,0.00480713316534212,0.00129482457840667,0,1
"28",0,0.00044280442804428,0,0.0598671586715867,0.0119557195571956,0.414671586715867,0.411955719557196,0.00676014760147602,0,0,0,0.00227306273062731,0.00634686346863469,0,0.00230258302583026,0.00256826568265683,0,0.00758671586715867,0.0029520295202952,0.00495940959409594,0.00132841328413284,0.0224944649446494,0.0125756457564576,0.0289594095940959,1
"29",0.00192630140438276,0.00567956036713609,0.00171065256791727,0.0117249968500732,0.0314701920001551,0.0780988010893901,0.119612413619314,0.105699429136339,0.0718013704604708,0.0110974345057523,0.00668511393043023,0.00137142967909515,0.0595820774009711,0.0281676148754083,0.0325460131618481,0.021979220175039,0.00487996355776966,0.0237625633619896,0.0250928016902992,0.0110562431549667,0.283549143704508,0.0205520610213517,0.0214728088624403,0.0204817934229528,1
"30",0.0301520504982334,0,0,0.168704593274842,0.467049108737941,0.0247528683155346,0.206062169994839,0.000853547183294295,0.00254079161538767,0.000218349279447378,0.000575648100361269,0.00067489777283735,0,0,0.000158799475961729,0.000357298820913891,0,0,0,0.0257453650402954,0.00275914089483505,0.0237405216562785,0.018361189408075,0.0272936599309222,1
"31",0.000175096966577703,0.0361018109271119,0,0.459634843235155,0.00919524372967151,0.416778534173091,0.0630879676548149,0.000366111839207925,1.06119373683457e-05,0,0,0,0,0,0,0.000228156653419432,0,0,0,0.000355499901839579,0.000116731311051802,0.00171382788498782,0.00369295420418429,0.00854260958151825,1
"32",0.0054186878082422,0.0545461921402948,0,0.0660674235443434,0.00155316399209509,0.00828450718917885,0.861498919160132,0.000692548869609565,0,0,0.00092726208483289,0,0,0,0,0,0,0,0,0.000811354324228779,9.56239024983918e-05,0.0001043169845437,0,0,1
"33",0.00423390580896814,0.0109735926069174,0,0.419082612595561,0.0258395806417103,0.00958697816802311,0.349023609476707,0.00612661394514438,0.00314354133921444,0.000349739546902131,0.00268270805388458,0,0,0,0,0.000127552070046659,0,0.000308593717854821,6.99479093804261e-05,0.000543124943424485,8.22916580946189e-05,0.000164583316189238,0.1652457640369,0.00241526016507707,1
"34",0.00417678547830476,0.0690361114300508,0.000613086250186851,0.09923331722989,0.0083622364866475,0.00355936646309892,0.687520986830561,0.00214905144941822,0,0,0.000721405375661559,4.76604152088718e-05,0.00344238180758624,0,4.33276501898834e-06,0,0,0.00106586019467113,0,0.000907714271478058,0,8.66553003797669e-06,0.119151038022179,0,1
"35",0.000173419517578433,0.00465342372168795,0.000183929791371065,0.0934704924063272,0.000402017972568185,0.000370487151190288,0.611721582847233,0.00210993746387093,6.83167796521099e-05,0,0.00288769772452572,0,0.120169215408061,0.000617478585317147,0.0671264911450943,0.0239161280151348,0,0.00394660780913343,0.000441431499290557,0.000289032529297388,0.000170791949130275,0,0.065657680382574,0.00162383730096169,1
"36",0.000136238354240681,0.00680982173735341,0,0.0165246643820543,0.00204357531361021,0.00290711688202807,0.919782857023087,0.000477882227182696,0,0,0.0102765638591086,8.59349619056602e-05,0,0,0,0,0,0.00209178273126461,0,0,0,0,0.0388300269332746,3.35355948900137e-05,1
"37",0.000415435084686681,0.00466528824987227,0,0.000902496908112444,0,0.000458411127930131,0.878100840897913,3.3425811411572e-05,0,0,0.0494224497299672,0,0,0,0,1.91004636637554e-05,0,0.000869071096700872,0,0,0,0,0.0646359690381484,0.000477511591593886,1
"38",0,0.0874439461883408,0,0.276632181067053,0,7.06189753186681e-05,0.563804244200417,0.0015006532255217,0.00065322552169768,0,0,0,0,0,0.000229511669785671,0.00540235161187811,0,0,0,0.062303590974895,0,0,0.00065322552169768,0.00130645104339536,1
"39",0,0,0,0.277255342514169,0.000441790894058544,0.000883581788117087,0.597124572409528,0.000782601012332277,0.0020574833066155,1.26225969731012e-05,0,0.000138848566704114,0,0,0,0,0,0,0.000277697133408227,0.00217108667937341,0.0953258523408606,0.00342072377971044,0.0198048546507959,0.00030294232735443,1
"40",0.000932440450962109,0.234793349398758,0,0.00366921372261713,2.42192324925223e-05,2.42192324925223e-05,0.705433584809697,0.00105353661342472,0,0,0.000169534627447656,0,0,0,9.68769299700892e-05,0,0,0,0.000145315394955134,0.00256723864420736,0.0271618692403638,0,0.000290630789910268,0.0236379709127018,1
"41",0,0,0,0,0,0.208051449093794,0.791447423369247,0,0,0,0.000501127536958156,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"43",0.0161290322580645,0.0105131414267835,0.00702087286527514,0.0170091646816585,0.00920101740078324,0.0166094715168154,0.367850942710646,0.0188340264039727,0.0134159635027656,0.0030602769591021,0.0141467156526303,0.00596713633977956,0.0293713916589285,0.0177399168315233,0.0143283943639226,0.0746538011223707,0.00484476563446243,0.0124873834228269,0.0625257378174331,0.126222293996528,0.0157656748354798,0.00475998223585934,0.0571238241350075,0.080419072227381,1
"9",0.00370470768952742,0,0,0,0.29208457576579,0,0,0,0,0,0.00193141772838168,0,0,0,0,0,0,0.0740489744284811,0,0,0.160488388903949,0.458626999186771,0.00911493629709948,0,1
"11",0,0.210817025881504,0,0.488276670574443,0.00417079989178465,0.271011813508883,0.00189376859951303,0,0,0,0.00780052304085129,0,0,0,0,0,0,0,0,0,0.000180358914239336,0,0,0.0158490395887817,1
"12",0,0.210817025881504,0,0.488276670574443,0.00417079989178465,0.271011813508883,0.00189376859951303,0,0,0,0.00780052304085129,0,0,0,0,0,0,0,0,0,0.000180358914239336,0,0,0.0158490395887817,1
"17",0.0213811596480038,0.251370140255329,0.00384274005159032,0.0192969440175311,0.00236204167806933,0.537020060705512,0.00189171443644495,0.0143096022717222,0.0071808148107297,0.00112170966033424,0.0668280901904513,0.00373660425812641,0.00184905200966044,0.00457944732386921,0.0116603696231035,0.00202282335778272,0.000613922726899076,0.0133637450534997,0.00609656484220625,0.00588845544325741,0.000653463512699356,0.00220908126984193,0.00763345275344343,0.0130880000998925,1
"18",0.0213811596480038,0.251370140255329,0.00384274005159032,0.0192969440175311,0.00236204167806933,0.537020060705512,0.00189171443644495,0.0143096022717222,0.0071808148107297,0.00112170966033424,0.0668280901904513,0.00373660425812641,0.00184905200966044,0.00457944732386921,0.0116603696231035,0.00202282335778272,0.000613922726899076,0.0133637450534997,0.00609656484220625,0.00588845544325741,0.000653463512699356,0.00220908126984193,0.00763345275344343,0.0130880000998925,1
